22081338,0
14191010,5
14250760,0
17490977,0
24484101,11
10321164,1
10661398,0
11323550,2
33129043,0
10941328,0
28739972,0
10211677,0
16455781,0
33151965,1
21430875,1
13987793,50
34610738,0
10360554,0
22040231,6
10401582,0
11185066,2
33075844,0
15879012,1
22653741,0
17451042,1
17896072,1
22397616,0
12992122,0
32437504,0
33579399,2
20996099,12
15398501,0
16507412,640
17171169,146
15326737,0
31448990,0
10949377,0
28324069,0
26390114,3
10879464,0
19899479,0
21142979,0
10191705,0
10428008,0
24189332,1
11379528,116
10263859,0
24327469,1
31969731,0
33696948,0
10890307,8
11376560,107
24834251,1
16009296,101
22822683,1
10398721,1
12948235,2
29611397,0
24018895,25
24388947,0
10216204,1
31159196,1
27637216,3
13085342,2
12184075,80
24189756,0
33875278,0
10571919,0
24331954,0
11299416,0
10225214,4
30292883,2
10208930,0
15185125,0
23120555,0
32230010,0
27387496,1
31907924,0
30273783,0
24683883,0
30133418,0
23032116,0
25380247,2
23920103,0
20739288,49
14356175,1
10542307,38
28765497,0
10829542,0
27804505,0
32339229,0
17828620,0
10547675,4
21974627,0
24569720,0
32557331,0
13717951,1
26172336,1
22331289,0
30939574,0
10363914,1
15726164,1
17612623,1
10520328,11
28217134,0
17995588,-1
13141210,1
22013901,0
23212473,0
19306942,0
20902359,0
13602196,1
11512189,9
34750999,0
24978033,0
32801263,1
22366141,0
24958434,0
10419784,0
20565257,1
17144245,2
10285785,31
11203228,2
28445074,0
25243302,0
24482833,1
11341927,0
11655037,1
22343034,0
25226795,0
29036841,1
10281325,0
10242749,0
11489942,67
16236971,0
13468084,0
28680010,1
13623671,2
14016641,0
20671812,0
21017804,58
10929857,0
22935913,1
32874654,0
27732843,0
21441227,0
29908090,0
26473969,0
25211117,1
10192379,0
12324815,0
21318609,1
27410556,52
12029973,11
18163347,1
34406955,1
12764353,0
18656041,99
10218167,2
10753773,1
17804421,1
26252183,0
20472530,4
18837123,0
32172417,0
24324471,0
34813023,0
29106138,46
11937464,27
10385869,2
11989652,73
26375627,2
17758917,0
14541852,0
12541981,18
29289230,0
19840312,0
10358503,0
11964591,4
15259313,3
13741521,8
11156005,6
25458249,0
32530806,2
28732935,0
26384987,1
16804742,0
23790755,6
29489165,1
16442997,3
11846575,5
11633641,1
10852024,2
23071088,1
12151785,1
17100763,1
14115714,1
23132269,0
22403153,0
10370967,1
12524718,2
31104132,2
28158683,0
11152697,2
23465022,0
10223914,42
10614300,5
11895985,0
11986428,3
25686457,0
13509763,0
10343977,0
27948555,4
31430419,0
27355371,1
33144024,91
20455120,0
19250827,0
16026276,1
28474191,0
10218193,0
10305598,1
35005687,0
34757522,0
10293042,0
22599082,0
20543305,1
28314095,1
21474550,1
19573882,0
10521458,1
14707170,0
21355064,2
23132893,0
12852616,22
12018298,0
34902211,2
22635934,2
24087547,0
12468777,0
30912796,3
24094362,0
10180822,0
30714150,23
24484768,2
12309593,0
26056826,7
19735366,0
12295573,0
13229371,0
14145090,4
32304992,1
23464104,0
15469627,0
22883650,1
30817362,4
13152297,1
23639694,122
33935623,0
28743956,0
33381286,1
25378469,134
32308763,2
10335903,89
21959732,0
10919860,2
25499186,7
12745818,2
31414812,0
24008660,0
15867117,0
23182555,1
17308661,0
10626652,0
23074956,4
16855742,0
30140783,0
22421693,0
34199352,0
12938519,2
15862465,71
24072811,15
31152919,44
11241069,1
10330029,1
16832482,7
12167677,8
33965537,1
27949017,7
11004706,0
16013501,0
10865004,0
12327658,17
13027342,3
18210038,1
10204994,0
15964426,128
10340950,1
11032056,0
10282766,0
12409324,34
30251088,2
31630544,0
10975122,2
20618280,0
33383387,0
21040599,1
27503033,5
13014352,7
29700738,2
23170222,1
11980521,0
12588215,0
10345042,0
10302785,50
32827309,0
23405339,0
15406580,0
13968764,0
12396846,2
24495622,1
15276790,1
21508154,3
23463917,3
19951118,0
10249709,34
10342267,1
12598087,0
32729624,5
34972962,0
19710825,1
11962498,34
16594963,0
15873379,0
16983326,1
25088466,0
12528119,4
20738953,0
11402635,4
32232572,0
31900934,236
24165540,4
11320584,9
24388940,0
10255958,0
23668832,0
16451570,0
15623904,0
29836083,1
23070196,0
26499629,1
10441631,23
28293405,0
33193084,25
14125971,0
25863838,1
10433211,2
20508005,0
26698460,0
19686395,0
34855890,1
26309507,0
26777172,0
25435229,2
31228129,0
10330011,1
27216538,3
29166647,62
30031498,0
17168043,143
19942359,3
15686110,5
26746635,0
11370690,10
10549982,1
22152447,0
11684360,2
11236103,49
15202611,15
15315720,0
15220541,0
22035601,1
31084919,0
30204080,0
10196527,0
15362672,0
23480524,0
10777972,0
10211442,8
21607133,61
15081252,0
10241332,1
21636446,0
23593287,2
10894592,0
30873875,0
10589357,5
10185302,0
31362245,0
13758898,0
29852390,3
10263250,0
21039569,7
15411153,2
10425522,0
19909061,1
34727209,25
20783841,0
13210035,1
13713992,1
25059997,65
17759451,0
19002965,5
29848438,148
27235588,0
25103267,23
23100531,0
11266441,97
10323634,9
22855180,0
16909573,1
28375638,3
15884382,1
31087754,1
20329027,1
12641996,1
23726160,0
14099906,0
26165524,0
30533425,0
10190624,0
33354115,0
31884587,0
34709552,0
10250086,0
20764442,0
24095618,0
31990233,0
11828156,0
12420662,1
13787063,1
27797639,1
33311185,0
11831847,36
16416627,15
11106927,0
32928465,0
18978361,2
22672869,2
22814776,0
21695907,-1
30223656,0
13478820,11
11169284,1
28733487,1
18513690,0
21032949,1
11878414,1
31646508,6
25368061,0
12100749,0
27938870,0
10181756,0
15506096,0
34566132,0
16037758,2
13157943,1
15028215,114
23177497,0
24853350,1
10427281,0
19187060,0
10504185,1
31423660,0
12163815,2
11370456,1
27745115,1
12485820,23
16565405,42
21922253,143
16312430,0
14947953,1
17524356,2
33193242,1
28024889,0
11212706,20
26564438,3
11877038,2
10887515,0
13873850,2
23025152,0
34290832,21
20285838,69
21988657,7
13257362,0
15033837,55
27454874,1
31251743,3
32537227,0
33927924,0
18574134,0
20354219,1
11388411,0
10423245,17
24722126,0
25826252,0
10593853,0
11489522,0
24054375,0
19775648,0
10919090,111
23154043,0
12059456,0
29451179,0
10247455,0
14570523,1
10534146,3
10265705,0
19108347,0
17547604,0
32404183,1
10605078,97
11935139,19
22415832,0
11663109,0
10780989,1
25672681,1
11069554,1
33728653,0
11056389,1
11774804,32
26625443,0
22852507,0
26984824,0
10623788,16
10181100,0
22032629,1
10426398,0
22293906,131
30837134,0
12417817,2
10535609,3
35001644,2
10204993,0
10791468,1
31714462,0
16358047,0
29943955,0
33047182,79
10257866,8
29970179,0
13918874,0
19245962,5
25773048,12
12209244,5
26707008,0
15490587,1
16861742,14
11584714,0
10568666,10
12065293,90
11560768,2
27185062,0
23273685,2
12290650,2
16611938,0
29065947,0
13834136,0
20077843,0
24036168,62
21396857,0
29239739,1
10684800,100
11137697,0
10315967,0
10405328,0
31950223,0
24019527,0
26983692,0
12195769,2
15707442,0
15714869,2
19158098,1
18730928,1
22695667,0
10427844,0
11464418,0
31135686,78
10731300,0
11573529,0
28978621,7
23584459,2
10267099,0
15122808,0
20240754,3
26103399,1
26316386,0
13768864,0
12123356,0
11021210,9
28581922,0
29761962,0
10208908,0
10523906,1
11252821,0
29124895,1
28459880,1
12484753,109
11294331,104
33861472,0
15606072,1
12229015,1
16080870,0
19861406,0
29905916,0
32798465,0
24792241,13
31965792,0
35005680,0
32077010,1
23420273,0
34496255,0
10689949,0
10281580,1
34637546,1
12917707,51
20276004,1
18179078,26
10480535,5
32637495,1
10966156,0
13756565,5
21786237,2
17467940,2
12101234,1
25382528,0
10238593,0
10491675,1
18063656,0
32720762,3
12515058,0
17852293,166
28981324,0
17324800,1
28965358,0
22661019,1
17553835,1
10924125,1
28296980,0
32446309,0
11071594,169
19149748,114
20946678,0
18648518,0
18345519,194
10242118,28
26502427,0
11363628,1
25063499,0
27442320,1
15279521,0
18268787,10
31954213,1
18765786,1
10918941,159
22598391,0
24356264,0
10348796,104
24185365,3
13172451,0
13288960,1
22451341,1
32778871,1
28525646,0
23262155,0
29171851,145
34519656,1
32622381,0
32414920,0
12141722,5
10661730,0
24376451,1
14298942,0
14823593,0
16935184,0
23132860,0
16007596,0
25679064,0
33956382,0
12746460,2
32227857,187
25914229,0
14153334,0
13251896,1
31850163,1
12115096,28
21336393,1
24785666,2
11415823,1
29168524,0
10429324,0
11237228,5
22790869,0
31670055,0
26806599,0
21772449,0
25035648,0
30732839,0
22600678,0
31643879,0
19245996,1
11106316,2
23260266,0
20155853,0
10594611,0
14480482,0
26850922,67
12225846,2
11057432,1
24089876,0
23025509,0
10437810,22
32658994,2
25073861,0
20796564,1
24919003,1
24667659,1
21527386,0
11710126,0
14448406,1
24961925,1
28313415,1
23979356,0
22566021,3
25264527,0
11457098,1
17753392,1
12419377,1
27399938,0
12434853,1
26563074,0
27242623,3
11536129,1
10228103,0
10296335,1
32833306,0
34110587,0
10645161,3
28540427,0
10347914,0
29612926,0
10374138,0
10618932,1
23246704,0
12028208,0
31482421,0
25655458,8
28412586,1
19489449,1
19833011,4
12680800,2
15256798,4
20784233,0
21694244,3
10457955,0
34470972,0
25495972,1
10556901,2
12661700,0
26780740,0
18891729,0
28415591,2
27255406,0
19596527,0
32192408,0
13173147,13
22689862,1
33228784,0
12912645,0
20234681,0
27073851,3
30159897,0
13732848,0
10626057,21
19587203,0
11329462,165
10727003,2
11611784,0
16358477,0
24628505,1
10916275,0
16104235,0
25171248,1
27009620,11
32415852,0
31191942,0
28185140,0
24274220,10
18072542,4
21533342,1
22794031,0
21570819,4
10964655,0
11027381,5
11035644,0
16101747,8
14821056,9
26890733,1
12010294,0
28236022,1
17124763,0
10329533,1
11148198,2
11239544,3
27788824,79
11165280,1
17020245,61
26345227,0
13664747,8
21203704,0
12635286,0
20093433,1
32008975,0
30278135,0
25649463,0
27388680,0
12117137,0
32479574,1
34867561,1
33765431,81
17128992,1
10506827,2
19215810,0
29895753,1
10699181,6
13767282,0
10601681,0
32074635,0
11498609,0
11652417,0
16395347,0
19827081,0
11953172,-1
29069140,1
30146285,0
32924495,1
12817621,0
33299956,0
23012589,1
24177228,1
16173393,1
27121904,0
21302596,0
10688007,1
10505458,1
10484135,2
13623246,0
10454972,0
16952022,79
26887770,0
25255650,16
25659605,0
32506739,0
12529054,2
24029776,0
23684280,0
34009980,1
34783962,0
34709961,1
10361248,39
16188307,0
10366851,4
25023913,1
35006297,0
14813160,1
13144355,0
29938000,0
24645139,3
25524414,1
33362078,1
22779134,0
13110085,3
20583977,0
22511543,1
11261891,57
21066498,0
29661078,0
10380322,2
19548432,0
17313880,13
24128346,6
10481211,91
12733467,1
29516337,1
10378701,1
26309598,0
30054090,5
27926921,155
31625031,21
17280828,2
21920339,0
11339052,0
12998480,0
11721635,0
16182259,0
32560973,0
10287081,0
10387107,0
17815958,0
10339331,1
15268251,0
24736915,0
32523228,1
12558695,3
26984417,7
27366564,1
25895374,0
24068510,1
10363349,1
22909124,0
13576259,7
10311769,0
19743517,1
17134353,0
10569714,1
18638851,0
19908910,1
15511876,0
10459007,0
20679210,0
16466709,0
10183856,0
32617456,37
25405611,1
16654134,2
28748373,3
32258764,1
24076618,2
19107532,0
26515292,0
14424148,1
30776113,0
27322426,0
32359730,223
29376187,1
33352626,1
10716549,85
34692353,0
10705962,0
27012257,44
17995948,0
21675123,4
25259056,1
10524374,0
10233322,8
10673058,128
21191982,0
10619487,1
34474387,1
10193465,0
26615276,1
21960274,5
16724558,2
14503071,1
20435861,15
25103465,0
10565744,6
10769676,19
28294674,2
21126037,1
10454185,2
26604136,55
25822460,0
10461262,128
34733239,0
20759930,145
34461655,0
22573934,0
10518922,0
10419976,6
11925905,0
20771554,0
29674561,43
10182517,0
26503758,3
12276574,0
10187859,0
27496764,1
12706921,13
15243423,3
24497121,0
29746525,0
20558513,1
10466275,4
10402730,36
10626068,168
26826565,0
31150048,0
22073616,1
10214732,1
28323449,0
21349457,4
10806962,5
20983940,4
30890244,0
11883612,21
23386454,2
10766854,11
12346603,0
22518061,0
20614421,0
33790164,0
30092145,0
16259844,-1
10219449,1
29758249,0
25950790,5
21545799,1
34422156,1
19451660,1
13412651,0
10458922,0
26638738,0
16484449,1
19118723,0
23666796,0
23071646,8
10403286,1070
21451811,0
20941294,0
13896506,0
25172096,0
33730866,0
24219081,0
30037509,1
10445493,0
32454005,0
13396729,80
16451372,6
16560781,0
24816152,-1
30235793,1
11480857,0
13426656,4
10374107,91
15648839,6
10180416,0
25027120,0
14120833,34
10337260,0
25646070,1
31963258,0
31933528,2
19096034,3
34478912,6
23925274,1
17250296,30
27714525,1
23134562,0
13104218,0
23127949,1
25094409,1
15419964,1
24391461,8
10191756,0
13307362,4
16541254,0
10446818,0
28809931,2
27725262,3
12658027,1
29074096,1
22002023,0
10316573,19
12381409,4
16537012,1
22737325,1
16734954,0
24023425,0
28760526,1
11693145,0
18193565,3
34364756,0
10183055,1
26605646,0
28833064,0
17059410,17
14324196,1
21804829,1
32446534,3
24774191,1
26823487,1
29363658,0
10575374,1
27910672,1
34712972,0
14593944,1
24721393,1
23585342,1
34533364,0
30451345,0
21125222,1
29825050,0
11070049,186
21449214,1
20257318,28
18090868,1
24788320,4
10587863,78
27147543,0
32081360,0
16390860,229
17523771,0
27230268,0
11437116,125
16604449,2
31819567,1
34261190,2
24012150,0
30553594,1
32906990,0
22032484,1
21743157,0
12512672,0
26570408,0
23968841,0
22970785,41
10211086,0
34437014,-2
27026096,0
10647299,0
22722293,3
12895642,0
34358964,0
14350017,157
20699899,0
31670668,1
31399615,0
10372660,0
10265751,0
30471326,0
29115771,1
10354190,0
11262617,22
32983583,0
18647709,76
21746273,1
33277413,3
23974274,1
22585445,0
11215577,-1
11437740,0
13651659,119
13269439,2
11986676,0
11080051,1
27669669,1
28588830,0
10355270,1
10225081,1
32610228,0
25294554,1
22043077,1
10696330,1
14251271,0
13200663,0
32949250,0
24166157,2
24384523,1
29631505,0
20678799,1
24014891,0
11285680,4
28531443,1
29027967,0
16999240,0
25453291,1
27282499,0
10558054,126
24782410,1
25029244,3
10699724,15
25208852,243
21195384,0
11965073,1
22827538,0
11815282,4
20405052,1
10682962,9
12124782,1
16735082,117
33615859,37
22669471,0
34528526,1
34442843,0
24185752,2
31935421,0
16047443,0
18096995,2
14309084,5
15674091,4
33899492,0
33609608,0
19323863,0
15835190,1
32439401,0
34052647,0
13532912,0
32982831,0
12231429,0
18705254,0
26131698,9
12136075,8
10694209,0
27082968,0
15249783,0
29476353,0
21415391,0
21090542,2
17672792,1
15286710,327
18229780,0
16519785,0
15773332,0
34730014,1
10678824,0
12177445,4
25886556,0
28674098,0
12966353,0
19824055,0
23276162,0
18771583,772
22729227,0
28344577,0
11126114,5
34430209,8
15157696,1
34812397,67
11974565,0
28507777,75
29331011,0
10434890,0
31657072,0
23975990,1
11747044,0
30945263,1
24252711,2
26749281,0
21760789,86
11664340,0
21955963,158
16927620,15
19030655,2
18301408,0
13668945,0
30546628,1
10605014,0
16011692,3
11377875,7
10206835,0
23904309,-1
32752311,0
17798396,3
13794840,0
31525825,0
13733969,124
30010783,1
11652410,1
10841655,0
10468323,0
21451485,0
14292417,1
30492375,0
34533738,1
18249033,0
20307380,0
12408632,2
10760737,0
30222982,1
20614089,0
12610132,0
14199686,0
22819653,0
27255091,0
31720294,45
15580250,2
25189698,1
11027372,31
10732710,2
15033067,0
19516489,0
21436745,1
19579524,7
13119933,10
13623241,2
21410889,1
10242379,0
24022997,0
10216895,6
15720491,1
15683856,1
16013131,3
11105362,0
11537438,0
30994930,4
19020433,0
34106081,0
23315314,1
10523955,137
11679639,1
20607658,0
15707849,1
17485096,20
20502553,1
15295268,2
18948934,0
10506820,10
14431831,24
10681945,0
10988671,0
28671348,0
26088993,0
11422850,0
23535446,22
12970494,3
11757010,0
18002632,0
22258902,4
15571538,7
24448318,4
13973172,1
29545467,1
30035602,0
30439657,0
12774505,1
25753078,1
32289854,175
10188829,0
14920237,5
27235180,0
25449995,0
13047697,0
28475017,0
10515638,2
29225107,0
28360372,0
18281615,0
10778358,4
34567078,2
23876831,1
23980432,4
10369680,3
10540863,0
17262962,0
31340179,0
24255396,4
11068248,1
21238328,0
32704908,0
10429383,3
11815276,4
27919501,2
32287596,6
10323658,0
10497989,0
12188085,1
21237360,1
32613005,0
32410943,0
33228783,0
10464942,3
11193954,1285
17686588,110
31854756,0
10326924,1
15579103,0
32808940,0
10578695,1
11023170,1
31472268,5
10219643,1
34446619,0
27989098,0
17991188,0
12875636,1
12173011,0
29374411,1
11230298,4
13855152,4
12952192,0
30089535,0
10840919,278
14032474,0
29048230,0
29214472,1
28078967,0
26453961,1
32407567,0
10190021,0
17916009,1
10343312,6
16017768,1
21367139,1
24112687,0
32220222,0
11167729,2
28219693,0
10507337,5
13766368,2
11885172,0
